site_no,dec_long_va,skew,elev_m,slope_deg,tmean_m01_c,ppt_spring_mm,ppt_summer_mm,ppt_winter_mm
06479438,-97.1650756,-0.5065514962514767,528,0.6417715549468994,-11.166099548339844,253.35959434509277,219.69579315185547,50.39019966125488
06479515,-97.0456271,-0.922541033032939,531,0.4310184121131897,-11.179699897766112,261.0460968017578,223.7617950439453,50.652597427368164
06479640,-96.8908954,-0.2713930570652839,510,1.429845929145813,-10.905399322509766,287.5824966430664,241.3128890991211,51.17129898071289
06479770,-96.8874204,-0.08687313337656881,494,0.1844785213470459,-10.449699401855469,291.3494930267334,241.48119354248047,48.7756986618042
06479980,-96.7673024,-0.4789728535726,482,2.8161721229553223,-10.139100074768066,296.00939559936523,250.95389556884766,49.42609977722168
06480000,-96.749496,-0.20625441463386135,474,0.4310184121131897,-10.093799591064451,302.72309494018555,252.30690002441406,51.67560005187988
06480400,-96.5891297,0.4019897461235737,482,0.4310184121131897,-10.175700187683104,313.0497932434082,256.28759765625,54.95479965209961
06480650,-96.485626,0.05409572217257923,478,0.18364886939525604,-10.067899703979492,313.7169952392578,254.5918960571289,55.44409942626953
06481000,-96.7456623,-0.2807406201617686,446,0.18310122191905975,-9.296799659729004,312.5669937133789,249.5988998413086,55.59889888763428
06481480,-96.8368313,0.08813226087892581,475,1.0427207946777344,-9.45829963684082,306.8640022277832,250.8950958251953,55.01629829406738
06481500,-96.7908849,-0.33819161106404194,433,2.0936570167541504,-8.862799644470215,320.7589912414551,242.6457977294922,57.75629997253418
06482610,-96.5653227,0.04950507076050448,399,0.805681049823761,-8.90530014038086,324.30189514160156,248.88009643554688,60.09319877624512
06482848,-96.5964308,-1.075423273949237,376,0.45340868830680847,-8.360699653625488,324.09678649902344,232.81399536132812,57.354997634887695
06483000,-96.20138,0.4232015415215919,437,1.346677541732788,-9.245299339294434,328.6429901123047,253.7733917236328,65.62669944763184
06483290,-96.1649167,0.18372855631068663,406,2.5026819705963135,-8.844099998474121,339.97018814086914,252.72249603271484,55.82829761505127
06483460,-95.7622382,0.6527799973503656,445,1.2328004837036133,-9.180699348449709,350.4541931152344,259.25989532470703,66.20120048522949
06483500,-96.2950278,-0.19305519949546668,376,1.1166208982467651,-8.211999893188477,331.89409255981445,241.90119171142578,57.34859752655029
06484000,-96.4714192,-0.4966323230175672,361,1.0725586414337158,-7.978499889373779,342.9327964782715,241.09859466552734,63.52779960632324
06485500,-96.5619306,-0.0275035463868799,346,1.4496945142745972,-7.572099685668945,343.1193962097168,247.37960052490234,60.18839931488037
06486000,-96.4130833,0.1979640673458132,333,3.899503469467163,-6.835899829864502,341.0088005065918,257.8601989746094,61.70809745788574
06599950,-96.3725279,0.04574843161131459,372,1.0222092866897583,-7.431099891662598,342.9515914916992,258.3497009277344,59.987098693847656
06600000,-96.4104444,-0.4382562177854651,347,0.8701449632644653,-7.05709981918335,340.19969177246094,257.3489990234375,60.68119812011719
06600100,-96.0003333,0.15355953878064174,390,1.0890278816223145,-8.156299591064453,321.54698944091797,249.31539916992188,62.71609878540039
06600300,-96.1769661,-0.2976193594427109,381,0.7980688214302063,-8.024499893188477,337.812198638916,254.25389862060547,62.351600646972656
06600500,-96.3115556,0.08971617148542876,342,0.9037310481071472,-7.198400020599365,346.0698928833008,264.0284957885742,61.59219932556152
06600900,-96.4833333,-1.2652315131606773,364,0.1799723207950592,-6.485199928283691,352.44799041748047,256.9741973876953,63.64249801635742
06601000,-96.4877778,-0.3486924331674643,335,0.7306705713272095,-6.702600002288818,348.1092948913574,258.01019287109375,60.9109992980957
06602020,-96.0778333,-1.026319498745665,326,0.6465123891830444,-6.466300010681152,358.28429412841797,274.4438934326172,67.19099807739258
06602400,-95.99175,-1.1123219050011384,316,0.35928046703338623,-6.189199924468994,371.61109161376953,279.84549713134766,71.38850021362305
06605000,-95.2104444,-0.03409634218120212,403,1.1165114641189575,-8.88129997253418,352.24109268188477,263.80799102783203,61.75419807434082
06605850,-95.243,0.08297173656601545,381,3.3398516178131104,-8.490599632263184,361.09468841552734,270.35369873046875,63.28890037536621
06606600,-95.7925278,-0.2431056166890565,340,0.2898236811161041,-7.560699939727783,361.0137939453125,275.67669677734375,67.20089912414551
06606700,-96.0141788,-1.0656535267998897,319,0.8903853893280029,-6.496399879455566,363.83729553222656,275.8591003417969,69.23889923095703
06607200,-95.8102778,-0.8586870123240122,336,1.9321733713150024,-6.821099758148193,362.19358825683594,281.91429138183594,69.145599365234375
06607500,-95.97225,-0.5595717494571754,319,1.3331613540649414,-6.314599990844727,371.57739639282227,281.18589782714844,70.93470001220703
06608000,-96.22,-1.2075718784601737,319,6.361109437179021e-15,-5.98769998550415,368.46799087524414,252.29499053955078,69.2229995727539
06608500,-95.93225,-0.6540706261181034,322,0.6128548383712769,-6.203099727630615,377.0772895812988,286.1927947998047,74.7406005859375
06609000,-96.2066667,-1.4991720754802087,315,0.6465123891830444,-5.740799903869629,365.87988662719727,262.81419372558594,70.67840003967285
06609500,-95.7823333,-1.0315510365602836,312,1.8332990407943728,-5.846099853515625,385.4995918273926,287.2003936767578,76.27949905395508
06610000,-95.92325,0.32140725541791115,297,5.255660057067871,-4.989299774169922,379.7571907043457,273.52779388427734,79.55970001220703
06610500,-95.8333445,-0.2943794170947723,323,1.0467817783355713,-5.02209997177124,381.9957962036133,276.0940933227539,79.77009963989258
06610600,-95.6119503,0.26378221354031356,330,1.1145180463790894,-5.5578999519348145,388.2286033630371,279.63159942626953,77.0586986541748
06610720,-96.1825,-1.2663961922409184,333,0.35325461626052856,-5.044399738311768,378.16590118408203,274.25189208984375,78.37539863586426
06650500,-105.3699844,-0.508276934308598,1449,4.492489814758301,-3.1912999153137207,179.52279472351074,84.19179725646973,35.73309898376465
06655000,-104.8764224,0.23459472930052028,1358,5.372034549713135,-2.70169997215271,185.27190017700195,99.37779808044434,26.509799480438232
06656000,-104.7547514,0.32530250771959857,1325,6.95269250869751,-2.643199920654297,187.86319732666016,102.56539916992188,25.597899436950684
06657000,-104.6280247,-0.26791102922362214,1299,5.0888875497432165e-14,-2.6755998134613037,177.5634937286377,101.46039772033691,24.52859878540039
06681500,-103.6183333,-0.06327509506519344,1177,0.4435260593891144,-2.3409998416900635,201.55079650878906,104.55449676513672,30.78929853439331
06708800,-104.9046111,-0.10944988410196736,1813,2.046222448348999,-0.3951999843120575,204.26679229736328,149.74849700927734,48.299899101257324
06709000,-104.9830387,0.16782216814108414,1745,1.4004368782043457,-0.12299999594688416,210.3603973388672,138.3515968322754,54.285898208618164
06709500,-105.0024836,1.2680435465543498,1707,0.4292241930961609,-0.04769999906420708,210.37139511108398,136.37109375,53.50230026245117
06709530,-105.0244667,-0.3986744348345293,1687,0.42935582995414734,0.03199999779462814,208.94529724121094,133.20809936523438,52.96840000152588
06712000,-104.7633092,-0.05285387361700232,1892,9.572640419006348,-0.7081999778747559,206.37219619750977,163.6568946838379,46.6727991104126
06712500,-104.8224759,-0.3939221170196083,1713,2.2335824966430664,0.04619999974966049,202.02779388427734,145.0553970336914,47.360300064086914
06713500,-104.9999817,1.4632019057366392,1586,0.8619880676269531,0.2768999934196472,187.88199615478516,117.70199966430664,41.99079990386963
06719560,-105.1488333,-1.2386773077086883,1710,1.2554903030395508,0.33640000224113464,213.0854949951172,127.4030990600586,52.26089954376221
06764000,-102.2518517,0.3496504859114985,1053,0.352903813123703,-2.1671998500823975,224.6229953765869,165.55770111083984,25.604299068450928
06767500,-99.7105556,-0.7612133427659589,734,1.5414462089538574,-3.260699987411499,289.3000907897949,221.09949493408203,41.72529888153076
06768020,-99.5598289,0.4352164631800057,706,1.272221887435804e-14,-3.3213999271392822,295.1816940307617,222.19900131225586,44.10020065307617
06769525,-99.3989885,-0.15975838597608416,693,0.4366230070590973,-3.375999927520752,297.0510940551758,219.67529296875,43.87349987030029
06771000,-99.1970367,0.5554635383686681,664,1.5981007814407349,-3.495699882507324,306.08199310302734,216.44069290161133,45.00619888305664
06771500,-98.7977778,-0.4730257671557093,621,0.17756570875644684,-3.787099838256836,321.4264945983887,225.29179763793945,50.55049991607666
06772000,-98.4744444,-0.8669231114029446,582,0.7146478891372681,-3.827199935913086,329.0187873840332,233.90618896484375,54.81849956512451
06772775,-98.0777778,-0.6409012614029654,526,0.4310184121131897,-3.920099973678589,332.2519989013672,230.93469619750977,58.95539855957031
06772898,-97.7138889,-0.896222874811805,476,2.544443774871608e-14,-4.6890997886657715,340.69229888916016,233.95199584960938,58.76299858093262
06773500,-97.6753296,-1.0147499540287412,472,0.8806724548339844,-4.751499652862549,340.8274955749512,232.12239456176758,58.67740058898926
06774000,-97.4952778,-0.8562132290166571,452,0.5357455015182495,-5.067599773406982,344.6140937805176,234.02589416503906,58.716997146606445
06775500,-100.0995278,2.106651585302987,795,0.4310184121131897,-4.00600004196167,311.402400970459,206.73609161376953,45.60929870605469
06775900,-100.5252778,2.806871039354178,853,0.767745316028595,-3.5730998516082764,298.6209907531738,199.52449417114258,43.64929962158203
06776500,-100.1002778,1.2762479317451323,798,1.272221887435804e-14,-4.00600004196167,311.402400970459,206.73609161376953,45.60929870605469
06782500,-98.9141944,0.44978731553441914,606,0.8619880676269531,-3.93149995803833,321.10769271850586,219.41249084472656,47.236398696899414
06783500,-98.9927778,0.7052463392029666,617,1.2459328174591064,-3.9789998531341553,320.40789794921875,219.56169509887695,47.18519878387451
06784000,-98.7405556,0.6035007874475994,588,0.5340091586112976,-3.9838998317718506,323.4843940734863,224.21018981933594,49.58520030975342
06784800,-98.5572222,-0.4898818936697026,574,1.032146453857422,-4.220699787139893,323.93529510498047,229.6973991394043,52.76789855957031
06785500,-99.8602778,0.6868074737373497,754,1.723586082458496,-4.382899761199951,328.3560981750488,206.42089462280273,46.70839786529541
06787000,-99.3860278,0.9545353888731546,692,1.4147841930389404,-4.674599647521973,319.69739532470703,215.17969512939453,48.20939922332764
06787500,-99.1830556,1.2485521025659172,658,0.5380789041519165,-4.796899795532227,312.7794952392578,217.1023941040039,48.269100189208984
06791500,-98.4469444,0.8119301161381,581,1.8636598587036133,-5.0991997718811035,318.8244934082031,233.02289962768555,48.87759876251221
06792000,-98.0038889,0.5700131286300636,503,0.1786324679851532,-4.448800086975098,333.60759353637695,230.0133934020996,54.729798316955566
06793500,-98.0865278,0.1240182902023434,546,0.5378285050392151,-5.171899795532227,314.3877983093262,238.31089782714844,50.5920991897583
06794000,-97.7347745,0.5608522885234696,473,2.405839204788208,-4.689399719238281,338.7375946044922,224.71099853515625,59.149099349975586
06794500,-97.3566667,-0.20531196454557377,436,0.4310184121131897,-5.244100093841553,346.87049102783203,236.0260009765625,58.62399864196777
06794650,-97.4033333,-0.26684463500302985,445,0.5165815353393555,-5.119499683380127,345.29089736938477,234.02960205078125,59.27039813995361
06795500,-97.2815972,0.04099505725513489,440,0.44161656498909,-5.249300003051758,347.50239181518555,239.02599334716797,58.552799224853516
06797500,-98.3393611,-0.04408060156933111,560,0.7207348346710205,-5.382199764251709,321.2193908691406,232.65289306640625,51.891098976135254
06798000,-98.3983333,0.19334740919043084,576,0,-5.330599784851074,320.0237922668457,232.12319564819336,51.15969944000244
06798500,-98.0311111,0.20290032511534248,525,1.2305296659469604,-5.654799938201904,325.5258979797363,240.25639724731445,55.82199954986572
06799000,-97.4260278,0.1314991546345788,462,0.2155122607946396,-6.122799873352051,328.7111930847168,238.28829956054688,54.18680000305176
06799100,-97.4785278,0.38186215070849466,475,2.2888193130493164,-5.92140007019043,322.3925018310547,245.4571990966797,54.79559898376465
06799315,-97.0580556,1.4091184328396569,427,0.614237368106842,-6.403899669647217,330.46159744262695,251.3585968017578,56.29959964752197
06799350,-96.7275324,0.0659609834638303,397,1.330705165863037,-6.002799987792969,359.8550910949707,259.256591796875,64.95190048217773
06799445,-96.8619862,-0.2480340761900959,417,0.4310184121131897,-6.523200035095215,352.2421875,243.75830078125,63.662899017333984
06799450,-96.7016667,-0.6936987102497382,399,0.5397161841392517,-6.486799716949463,351.1793899536133,253.685791015625,62.26629829406738
06799500,-96.5219444,-0.6930192912411903,371,0.7238859534263611,-5.764699935913086,363.43689346313477,258.51629638671875,68.43299865722656
06800000,-96.5408333,0.04012860740288578,373,0.6883775591850281,-5.373300075531006,363.9846954345703,256.76939392089844,70.52339935302734
06800500,-96.2838889,0.125688454646933,340,1.4860421419143677,-4.927599906921387,372.3287925720215,268.6416931152344,79.93039894104004
06803510,-96.6816667,-0.06605374099797612,344,1.421877384185791,-4.38730001449585,364.27759170532227,260.4980926513672,73.18059921264648
06803520,-96.5951278,-0.701061832462763,346,0.35541781783103943,-4.439799785614014,365.9725875854492,263.7844924926758,74.3136978149414
06803530,-96.5441667,-0.43362973059492993,341,0.1779799610376358,-4.636099815368652,364.79738998413086,260.4113998413086,72.73439979553223
06804000,-96.5377778,0.15860240905509954,342,0.2155122607946396,-4.9070000648498535,363.20178985595703,258.34619903564453,69.85779762268066
06804500,-96.5275,-0.2957200054482734,344,0.534676194190979,-4.9070000648498535,363.20178985595703,258.34619903564453,69.85779762268066
06804700,-96.3677778,-1.2663743314830096,324,0.5669183135032654,-4.831999778747559,363.5296936035156,263.2478942871094,76.26819801330566
06805000,-96.3386111,-0.8457045680396271,322,4.6236114501953125,-4.792099952697754,365.03318786621094,263.99339294433594,76.98819923400879
06806000,-95.7461135,-0.408770828194112,297,1.655369758605957,-4.743799686431885,392.08619689941406,273.63109588623047,78.14109992980957
06806500,-95.9113889,-0.3480196969040915,290,0.8650069236755371,-4.619800090789795,390.0051956176758,276.8294906616211,80.04389953613281
06807000,-95.8470833,0.4561564770847607,283,8.1310272216796875,-4.517499923706055,392.49929428100586,282.2988967895508,82.05739974975586
06807410,-95.3720556,-1.010574051499837,334,0.3532641530036926,-5.881700038909912,408.33679962158203,282.8219909667969,81.17239570617676
06808500,-95.5814444,-0.9329951646517728,290,1.4131900072097778,-4.83489990234375,405.2220878601074,275.6708984375,82.06769943237305
06809000,-94.8058156,-0.13444453920698643,390,1.4940258264541626,-6.554800033569336,398.3258056640625,296.0718994140625,79.4055004119873
06809210,-95.0768611,-0.7337794431392807,342,0.608856737613678,-5.950699806213379,395.5881805419922,289.61009216308594,84.45739936828613
06809500,-95.2413611,-0.981602760926646,313,2.148010015487671,-5.206399917602539,423.239200592041,287.69679260253906,84.49539947509766
06810000,-95.6445,-1.1367683186079067,281,1.8577406406402588,-4.563799858093262,393.3192024230957,285.1665954589844,79.86809921264648
06810500,-96.1794444,0.27055091755180183,307,0.8645064234733582,-4.382800102233887,373.34290313720703,265.0188980102539,75.3412971496582
06811500,-95.8127778,-0.6601394196795476,275,1.1430542469024658,-4.067800045013428,377.4771919250488,281.0200958251953,78.27619934082031
06811840,-95.1149871,-1.099210849661947,343,2.4269495010375977,-5.6656999588012695,418.3258857727051,288.8135986328125,84.166900634765625
06813000,-95.4068333,-1.4848125212481478,268,0.43425607681274414,-4.216799736022949,391.5224952697754,304.8266906738281,80.37359809875488
06814000,-96.1086149,-0.5323408627248107,322,1.2928601503372192,-3.396399974822998,379.9416923522949,292.2124938964844,77.42209815979004
06814500,-95.9447206,-0.6073416619162436,289,1.0591835975646973,-3.648399829864502,381.02278900146484,288.36199951171875,79.10919761657715
06815000,-95.5960957,-1.1196674254035497,266,2.051253318786621,-3.6222000122070312,385.63829040527344,299.85009765625,79.98699760437012
06815500,-95.7202778,0.04324703320765837,278,1.2990940809249878,-3.6621999740600586,383.94739151000977,296.1126937866211,79.85489845275879
06816000,-95.1266139,-0.16353437878594687,285,2.241137742996216,-3.5042998790740967,417.1201972961426,322.74378967285156,88.20379829406738
06817000,-95.0145278,-0.8866724921345145,298,1.0389596223831177,-5.0543999671936035,413.83028411865234,295.7878952026367,84.145599365234375
06817500,-95.0903056,-0.7414611043425829,277,1.143907904624939,-4.524899959564209,411.00300216674805,311.6043930053711,83.18470001220703
06817700,-95.0695833,-0.5755228672787593,265,1.9584821462631223,-3.643800020217895,408.66649627685547,332.9158020019531,89.13689804077148
06818750,-94.4052368,-1.094689685199541,338,0.9936495423316956,-5.206099987030029,423.5346870422363,316.2138977050781,90.5719985961914
06818900,-94.6863546,-1.1410499348685268,296,1.061026930809021,-4.463099956512451,421.9764862060547,327.8936996459961,92.039398193359375
06819185,-94.7163056,-2.10425151221952,333,0.28179535269737244,-5.166899681091309,426.31500244140625,314.51829528808594,95.19519996643066
06819190,-94.7485808,-0.4994123315884871,326,0.17733511328697205,-5.094399929046631,425.1645812988281,314.05699920654297,94.24159812927246
06819500,-94.8323611,-1.0840929409060451,298,2.0092928409576416,-4.302199840545654,415.91469955444336,327.4729919433594,88.210296630859375
06820000,-94.9097556,0.24155485125339016,327,1.034030199050903,-4.6738996505737305,415.13359451293945,322.81600189208984,87.0984001159668
06820500,-94.7026111,-0.963901261949992,255,4.518693447113037,-2.89139986038208,419.1595001220703,322.7165985107422,99.25640106201172
06821000,-94.6005116,-0.5403864653749023,278,0.8325864672660828,-2.9636998176574707,433.3249969482422,333.9386978149414,107.09360122680664
06821080,-94.407,-1.3816291276188295,273,2.2113749980926514,-3.1041998863220215,442.2790985107422,337.8996887207031,112.04379653930664
06821190,-94.7268333,-0.4885292833560892,237,1.1123753786087036,-2.2421998977661133,428.0832061767578,335.67169189453125,108.14609718322754
06823500,-101.8666667,1.0865450762922269,975,1.568987250328064,-1.774899959564209,202.65828895568848,180.13019561767578,33.994598388671875
06825000,-102.2426918,-0.7002682150885049,1122,1.2928601503372192,-1.3708999156951904,211.34279441833496,183.17990112304688,32.91999912261963
06825500,-102.2521363,-1.373036176458905,1137,1.7185232639312744,-1.3220999240875244,207.3079948425293,181.26129913330078,31.933600425720215
06827500,-101.5419444,-0.11742991718525274,914,2.544443774871608e-14,-1.8156999349594116,222.0901985168457,178.65899658203125,38.95379829406738
06835000,-101.1169444,0.3607074342843743,840,0.5306952595710754,-2.3062000274658203,239.24569511413574,193.16389846801758,34.926198959350586
06836000,-100.8111111,-0.07136407683913354,781,1.140506625175476,-2.4021999835968018,250.20419120788574,208.9494972229004,36.21439838409424
06836500,-100.6732083,-0.32841226195823175,770,0.70609283447265625,-2.338099956512451,244.97469902038574,205.0951919555664,35.443198680877686
06837300,-100.7837665,0.3124411855879594,798,3.706547975540161,-2.5601999759674072,249.6771945953369,199.60759353637695,34.028499126434326
06838000,-100.5008333,0.8814478666306684,735,1.5732938051223757,-2.4395999908447266,249.39759635925293,205.66339492797852,36.93049907684326
06839000,-100.6119444,0.80402813624437,801,2.509490966796875,-2.8508999347686768,264.1091938018799,197.11259078979492,36.08119869232178
06839500,-100.6301477,-0.07625225822573213,807,4.120505332946777,-2.767400026321411,260.8698978424072,198.1079978942871,35.82709980010986
06840000,-100.4902778,-0.6688518140112499,773,1.307944655418396,-2.738899946212769,265.31949615478516,201.24629974365234,36.03229904174805
06840500,-100.445,0.592305345212581,789,5.650970458984375,-2.734299898147583,267.4137935638428,202.15399932861328,35.9867000579834
06841000,-100.3227778,0.19799576609372288,741,4.302162170410156,-2.79229998588562,255.53549766540527,197.65879440307617,36.332998275756836
06841500,-100.2575,-0.3015321650590598,732,2.2417185306549072,-2.884699821472168,260.85389709472656,203.30059814453125,39.132598876953125
06844000,-99.9116667,0.05324680977329038,661,1.5451242923736572,-2.798099994659424,270.03759765625,217.77300262451172,43.608299255371094
06844800,-101.6329476,-0.09918795661182458,1095,0.5931960344314575,-1.315500020980835,209.00408935546875,190.73779678344727,31.52079963684082
06844900,-100.722093,-1.1632380577718355,834,1.6072007417678833,-1.9045000076293943,233.0701961517334,210.72800064086914,40.821499824523926
06845000,-100.5343122,-0.4117761812446214,777,1.0260249376296997,-2.0916998386383057,228.67649459838867,204.00759887695312,41.81369972229004
06845110,-99.9924889,0.08080296800709968,683,1.296526551246643,-2.479099988937378,263.6361999511719,220.3210906982422,45.08299922943115
06845200,-99.8904005,-0.09089420297694252,661,1.535942316055298,-2.6332998275756836,270.5269966125488,220.3705940246582,47.65909957885742
06846000,-100.9615446,-1.945087381915381,842,0.5568757653236389,-1.9225999116897583,240.69019317626953,204.11279678344727,38.66869926452637
06846500,-100.560148,-1.469479702858865,771,1.3759979009628296,-2.250999927520752,235.42679595947266,201.3017921447754,39.206199645996094
06847000,-99.8934566,-0.16311196766095065,663,2.8447747223202605e-14,-2.725600004196167,273.29680252075195,218.95169830322266,49.7952995300293
06847500,-99.5169444,0.4468497589079271,604,0.43293631076812744,-2.688499927520752,288.67579650878906,229.01219177246094,48.90059852600098
06847900,-100.1006875,-0.17279947458449751,714,1.1995539665222168,-2.0520999431610107,242.3825912475586,220.2425994873047,38.208699226379395
06848000,-99.9220683,0.6471839220340099,687,2.747182846069336,-2.245199918746948,271.1949920654297,228.62109756469727,48.17509937286377
06848500,-99.4781028,0.5768485132892865,619,0.35251960158348083,-2.6392998695373535,288.6145896911621,232.3681983947754,47.40439987182617
06850000,-99.1384218,-0.8528905647255741,573,2.544443774871608e-14,-2.9435999393463135,293.3333969116211,222.24099731445312,48.53199863433838
06850200,-99.0659187,-0.5570655310263827,565,0.7067556381225586,-3.009999990463257,296.7068977355957,222.8222999572754,49.88309860229492
06850500,-99.0363889,1.974105041867161,562,8.7496795654296875,-2.999799966812134,301.1568946838379,225.90189743041992,51.54730033874512
06851000,-98.9802778,-1.363352236546581,569,0.4310184121131897,-2.9928998947143555,305.23339462280273,228.3721923828125,52.94679832458496
06851500,-98.7609064,-1.0867712125392022,538,0.9838139414787292,-3.212899923324585,300.68798828125,239.34099197387695,54.115699768066406
06852000,-98.435,0.47936867182086906,510,0.5989458560943604,-3.245499849319458,300.30499267578125,239.6364974975586,55.06309986114502
06853100,-98.3756098,-0.21173535533223,586,0.8675456643104553,-3.9520998001098633,304.7993927001953,232.6381950378418,54.47389793395996
06853500,-97.9318583,0.995624897422038,461,1.256850004196167,-2.9275999069213867,323.04289627075195,255.19529342651367,61.67219924926758
06853800,-98.2503276,-0.5882961306569157,493,1.32252836227417,-3.0035998821258545,303.79068756103516,249.47909545898438,59.120399475097656
06854500,-97.7931266,0.3860360365164615,438,1.256541728973389,-2.609699964523315,328.2279930114746,266.8691940307617,61.79239845275879
06855800,-97.8568182,1.097124455196176,423,0.7669064402580261,-2.1106998920440674,322.7511978149414,266.8585968017578,65.10149955749512
06856600,-97.1275203,0.6831190351958282,356,1.2109838724136353,-1.7537999153137207,358.23678970336914,284.67679595947266,71.90779876708984
06858500,-101.3479109,-0.5342662329656256,939,0.9311591982841492,-1.2003999948501587,199.24019241333008,200.48640060424805,33.93329906463623
06859500,-100.8698688,0.17232319590406014,808,4.794370651245117,-1.1273999214172363,219.79350090026855,200.72109985351562,40.03129863739014
06860000,-100.8584796,-0.8363137088587674,804,0.8228434920310974,-1.1273999214172363,219.79350090026855,200.72109985351562,40.03129863739014
06860500,-100.4881514,-0.2710819390676665,793,0.8619880676269531,-1.221400022506714,238.78779220581055,215.91199111938477,45.05569934844971
06861000,-100.0222667,0.10924630933495022,671,0.6465123891830444,-1.1000999212265017,243.83759689331055,209.3074951171875,50.47769832611084
06863500,-99.3181589,-0.06960818536703388,601,1.0219404697418213,-1.1900999546051023,256.05839920043945,235.6356964111328,54.371198654174805
06863900,-99.2062101,-0.2016158285450276,591,0.2155122607946396,-1.2171999216079712,260.5464897155762,242.06319046020508,54.67929935455322
06864500,-98.2336684,-0.482702153689355,462,0.8475263714790344,-1.0219999551773071,314.7929000854492,257.6928939819336,68.81989860534668
06866000,-97.6664947,-0.5736444441200431,404,1.8081496953964231,-0.6775999665260315,351.15449142456055,273.3552932739258,82.7417984008789
06866900,-99.86955,-0.5845554187153476,684,1.8772265911102295,-1.201799988746643,255.2780990600586,226.09959030151367,50.563199043273926
06867000,-98.8540917,-0.31938747412918533,477,1.2928601503372192,-1.5164999961853027,273.387393951416,253.32189559936523,59.0679988861084
06867500,-98.8422917,-0.747127620309289,487,2.6214566230773926,-1.5645999908447266,274.6391944885254,256.8907890319824,58.78769874572754
06868000,-98.5336787,-0.3218945364931571,470,2.5549137592315674,-1.233699917793274,292.12459564208984,256.82089614868164,62.743797302246094
06868400,-98.559707,-1.1699467137674893,454,2.901890754699707,-1.5403999090194702,289.61719512939453,258.02789306640625,60.97939872741699
06869500,-97.8733944,0.02349506329024233,394,1.2928601503372192,-0.863599956035614,334.49669647216797,274.61449432373047,72.11269760131836
06869950,-97.6683699,-0.7261626037090103,373,0.523465096950531,-0.7468999624252319,347.70549392700195,263.6632995605469,78.5065975189209
06870300,-97.4275583,-0.948098469667585,385,0.7566410303115845,-0.8154999613761902,363.6963920593262,284.71319580078125,82.67499923706055
06871000,-99.3092389,-0.38160826893845967,540,1.025116205215454,-2.1726999282836914,279.2033920288086,235.85359573364258,52.96770000457764
06871500,-99.2855722,-0.21293104187063763,551,0.2772896885871887,-1.904099941253662,275.8956985473633,241.50159454345703,55.0635986328125
06871800,-99.115644,0.3649689827383103,505,1.7044786214828491,-2.3020999431610107,280.01999282836914,243.85969924926758,55.27270030975342
06873000,-99.5801096,-0.42231931435506864,594,4.819629192352295,-1.7645999193191528,265.7530975341797,237.55989837646484,52.99229907989502
06873500,-98.9483529,0.1043970882594764,491,1.877678394317627,-2.106299877166748,291.3977928161621,257.1635932922363,58.1147985458374
06874500,-98.3396066,-0.7598001806321435,477,1.4542275667190552,-2.59879994392395,301.0178909301758,255.82059478759766,58.89119911193848
06875800,-98.3164447,0.14445929283020198,437,1.9869383573532104,-2.17330002784729,294.2633972167969,248.5803985595703,60.88209915161133
06876000,-98.1098985,0.389359449309497,419,2.549912929534912,-1.8234999179840088,305.4390983581543,267.83289337158203,63.95699691772461
06876200,-97.5691998,0.3027515718522681,431,1.1264934539794922,-1.7917999029159546,337.2459945678711,280.49939727783203,71.76539993286133
06876700,-97.83655,-0.1983554097238796,385,0.4310184121131897,-0.9853999614715576,330.5828971862793,273.03070068359375,72.436798095703125
06876900,-97.4770444,1.0501256303198894,359,1.2786884307861328,-0.9121999740600586,359.3687934875488,287.1658935546875,80.40799903869629
06877500,-97.1819647,-0.613036715246528,356,0.5894739627838135,-1.0626999139785769,371.6598892211914,293.67149353027344,84.54189872741699
06878000,-97.0402922,-0.04651388381000955,341,0.7601478099822998,-1.4463999271392822,373.46460342407227,286.1927947998047,79.24549865722656
06878500,-96.9100115,-0.33380587800499634,342,1.687924861907959,-1.4365999698638916,380.6611976623535,294.02359771728516,81.81539726257324
06879200,-96.7391732,-0.2128825021161606,334,0.6989308595657349,-1.5189999341964722,389.64269638061523,295.3398895263672,80.7791976928711
06879500,-96.6988946,0.7244328085390804,314,0.3513898253440857,-1.5835999250411987,387.5514907836914,290.593994140625,79.75659942626953
06879650,-96.5946889,-0.3585315332707944,337,1.1893116235733032,-1.8503999710083008,395.41179275512695,295.30479431152344,80.6973991394043
06879900,-97.3105556,-0.9751055133450208,465,0.6068810820579529,-4.70359992980957,345.37619400024414,235.29859924316406,59.522199630737305
06880000,-97.1455556,-0.17831145162931902,440,0.3556171953678131,-4.468499660491943,351.9928970336914,244.26029205322266,60.715599060058594
06880500,-97.1116667,-0.456281468746195,438,2.06123685836792,-4.468499660491943,351.9928970336914,244.26029205322266,60.715599060058594
06880800,-97.1775413,-0.4065291593522806,433,3.9830610752105713,-4.309799671173096,347.8843879699707,249.0074005126953,63.85689926147461
06881000,-96.9605556,-0.15987201958960684,407,2.1639437675476074,-3.9395999908447266,367.83319091796875,264.1262969970703,67.90349769592285
06881200,-97.0122523,0.5802306601774726,406,1.0573502779006958,-3.906299829483032,364.4040946960449,262.83519744873047,67.93689918518066
06881380,-96.8894694,0.02855434232210612,391,1.7102388143539429,-3.88539981842041,365.0551986694336,268.2117919921875,68.66300010681152
06881450,-96.7466925,-1.3882267545740972,383,1.3664584159851074,-3.751599788665771,362.0832939147949,272.8487014770508,67.42280006408691
